ope6_id,name,city,state,zip,college_url,ownership,locale,carnegie_basic,acceptance_rate,sat_25,sat_75,sat_math_25,sat_math_75,sat_cr_25,sat_cr_75,sat_avg,sat_range,act_25,act_75,act_mid,act_range,enrollment,retention_rate,student_faculty_ratio,pct_men,pct_women,pct_white,pct_black,pct_hispanic,pct_asian,pct_two_or_more,tuition_in_state,tuition_out_state,net_price,cost_attendance,median_debt,pell_rate,loan_rate,grad_rate,earnings_6yr,earnings_8yr,earnings_10yr
001047,Troy University,Troy,AL,36082-0001,www.troy.edu/,Public,,18,92.6,950,1160,460,570,490,590,1086,950-1160,18,25,21,18-25,10089,73.0,15,35.7,64.3,53.0,31.9,4.7,0.8,4.3,9792,19584,13869,21816,25000,42.3,66.2,46.2,34300,41914,42062
001597,Truett McConnell University,Cleveland,GA,30528,https://truett.edu/,Private,Rural,22,90.7,,,,,,,,,,,21,,768,59.3,16,49.9,50.1,75.3,8.8,4.8,1.0,0.4,25568,25568,22328,37692,23439,10.4,16.1,43.8,25900,42444,46700
002495,Truman State University,Kirksville,MO,63501-4221,https://www.truman.edu/,Public,,19,80.0,1126,1318,553,670,573,648,1249,1126-1318,23,29,27,23-29,2666,83.5,12,40.6,59.4,78.8,2.0,3.5,2.1,3.1,9470,17870,12030,23420,21000,15.3,27.5,69.7,36000,48947,56280
002219,Tufts University,Medford,MA,02155-5555,https://www.tufts.edu/,Private,Suburb,15,10.1,1460,1550,750,790,710,760,1513,1460-1550,33,35,34,33-35,6804,95.9,10,43.7,56.3,42.0,6.6,10.1,16.6,7.9,67844,67844,35435,84600,16250,11.6,19.1,93.5,56600,70761,83214
002029,Tulane University of Louisiana,New Orleans,LA,70118-5698,https://tulane.edu/,Private,City,15,14.6,1390,1510,700,760,690,750,1443,1390-1510,31,33,32,31-33,7759,94.4,8,38.6,61.4,64.7,6.9,10.8,5.8,5.0,65538,65538,43939,83761,20500,9.3,20.9,88.2,48400,56725,63268
009763,Tulsa Community College,Tulsa,OK,74119,www.tulsacc.edu/,Public,City,4,,,,,,,,,,,,,,11397,,18,34.2,65.8,45.5,8.3,16.2,4.6,12.0,3768,9720,5999,12522,12223,35.7,16.4,,31500,36800,39746
003527,Tusculum University,Greeneville,TN,37743,https://www.tusculum.edu/,Private,Town,19,60.4,,,,,,,,,,,22,,903,58.0,18,52.7,47.3,54.9,17.8,4.4,0.3,2.7,28500,28500,22874,43172,23250,45.2,53.3,32.2,34400,42829,44367
001050,Tuskegee University,Tuskegee,AL,36088-1920,https://www.tuskegee.edu/,Private,Town,19,31.4,995,1255,500,610,495,645,1121,995-1255,18,26,22,18-26,2367,73.0,12,36.3,63.7,0.7,92.5,0.2,0.3,3.5,23440,23440,32977,41924,27000,47.7,61.7,61.8,34500,44811,49641
003648,Tyler Junior College,Tyler,TX,75701,www.tjc.edu/,Public,City,14,,,,,,,,,,,,,,9065,61.0,18,36.5,63.5,44.8,17.2,27.6,1.2,5.0,3112,5752,9924,15881,11995,35.6,20.0,23.7,30700,36156,38140
002643,UCNJ Union College of Union County New Jersey,Cranford,NJ,07016-1528,https://www.ucc.edu/,Public,Suburb,4,,,,,,,,,,,,,,7760,,21,38.2,61.8,13.6,28.4,46.9,4.0,2.4,5280,9500,7251,13752,15091,43.8,7.1,,29700,36627,41595
002880,Ulster County Community College,Stone Ridge,NY,12484,https://www.sunyulster.edu/,Public,Rural,3,,,,,,,,,,,,,,1265,,21,43.7,56.3,58.2,7.2,21.7,1.8,4.5,6376,11656,4586,12927,10000,15.9,5.2,,30800,38569,41896
035493,Ultimate Medical Academy,Clearwater,FL,33755-4933,https://www.ultimatemedical.edu/,Private,City,10,,,,,,,,,,,,,,7436,,18,3.2,96.8,35.9,59.2,0.6,0.6,0.0,,,19350,,14743,81.4,79.3,,22300,27448,29194
042108,Ultrasound Medical Institute,Royal Palm Beach,FL,33411,www.nriinstitute.edu/,For-Profit,Suburb,10,,,,,,,,,,,,,,110,,10,8.2,91.8,10.9,66.4,20.9,0.0,1.8,,,,,20000,50.0,58.0,,,,
003222,Umpqua Community College,Roseburg,OR,97470-0226,https://www.umpqua.edu/,Public,,2,,,,,,,,,,,,,,1974,,15,37.8,62.2,70.7,2.1,13.6,2.2,6.9,5909,5909,10168,17613,9000,31.7,16.5,,27600,35311,36676
002563,Union Adventist University,Lincoln,NE,68506,https://www.uau.edu/,Private,City,22,99.9,,,,,,,,,,,21,,439,79.8,7,40.8,59.2,48.3,6.8,25.5,5.2,3.4,27990,27990,20884,40586,27000,24.4,51.6,51.0,36200,52448,55045
002889,Union College,Schenectady,NY,12308-2311,www.union.edu/,Private,City,21,43.8,1310,1480,660,760,650,720,1410,1310-1480,30,33,30,30-33,2070,88.7,10,55.0,45.0,66.1,4.0,9.1,6.9,3.4,66456,66456,36000,81627,25337,13.2,44.7,85.0,51400,81488,88604
001988,Union Commonwealth University,Barbourville,KY,40906-1499,https://www.unionky.edu/,Private,,20,55.0,920,1105,460,545,460,560,965,920-1105,14,21,19,14-21,736,57.5,14,57.7,42.3,59.0,14.1,3.3,0.9,5.0,30946,30946,23906,44375,24250,50.6,64.8,34.5,28800,40549,42002
003743,Union Presbyterian Seminary,Richmond,VA,23227,www.upsem.edu/,Private,City,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002890,Union Theological Seminary in the City of New York,New York,NY,10027-5792,utsnyc.edu/,Private,City,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003528,Union University,Jackson,TN,38305-3697,www.uu.edu/,Private,City,17,47.2,1030,1340,490,650,540,690,1243,1030-1340,22,29,27,22-29,1637,86.9,8,35.9,64.1,69.5,14.1,2.2,2.2,4.8,38450,38450,26815,55790,20714,25.2,47.0,68.8,40900,50033,53990
042332,United International College,Dania Beach,FL,33004,www.uinternational.edu/,For-Profit,Suburb,29,,,,,,,,,,,,,,175,75.0,20,78.9,21.1,10.3,12.0,8.0,0.0,0.0,10320,10320,,,,0.0,0.0,94.7,,,
003291,United Lutheran Seminary,Gettysburg,PA,17325-1795,https://www.unitedlutheranseminary.edu/,Private,Town,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001369,United States Air Force Academy,USAF Academy,CO,80840-5002,www.usafa.edu/,Public,Rural,22,13.9,1250,1450,630,740,620,710,1362,1250-1450,26,33,32,26-33,4124,95.5,7,70.6,29.4,63.4,5.8,11.9,7.2,8.3,,,,,,,,93.8,,,
001415,United States Coast Guard Academy,New London,CT,06320,https://www.uscga.edu/,Public,City,22,24.3,1210,1380,600,690,610,690,1290,1210-1380,25,30,27,25-30,1081,98.6,7,60.6,39.4,62.8,2.9,13.6,5.7,10.7,,,,,,,,87.2,,,
002892,United States Merchant Marine Academy,Kings Point,NY,11024-1634,https://www.usmma.edu/,Public,Suburb,22,32.5,1140,1300,570,650,570,650,1226,1140-1300,23,29,27,23-29,947,90.0,13,82.2,17.8,77.2,2.0,8.6,4.5,6.9,945,945,7506,9547,8833,7.3,6.6,78.9,78600,96520,90610
002893,United States Military Academy,West  Point,NY,10996,www.westpoint.edu/,Public,Town,21,14.0,1200,1430,600,730,600,700,1355,1200-1430,28,33,31,28-33,4439,95.6,7,78.1,21.9,63.0,10.6,11.0,11.0,1.4,,,,,,,,86.6,,,
002101,United States Naval Academy,Annapolis,MD,21402-1300,www.usna.edu/,Public,Suburb,21,9.4,1200,1420,600,720,600,700,1308,1200-1420,24,31,29,24-31,4465,96.1,8,70.4,29.6,57.9,6.3,14.4,9.7,8.7,,,,,,,,90.7,,,
021706,United States Sports University,Daphne,AL,36526-7055,https://www.ussa.edu/,Private,City,32,35.3,,,,,,,,,,,,,136,0.0,14,87.5,12.5,34.6,27.9,13.2,0.0,1.5,18900,18900,,,,34.8,51.3,,35700,46997,55257
040053,United States University,San Diego,CA,92108,https://www.usuniversity.edu/,For-Profit,City,26,,,,,,,,,,,,,,167,,15,28.1,71.9,43.7,9.6,33.5,8.4,1.2,6600,6600,21557,28358,15244,11.8,16.0,,52200,60539,80980
011189,United Talmudical Seminary,Brooklyn,NY,11211,utsny.edu/,Private,City,24,,,,,,,,,,,,,,2006,86.7,15,100.0,0.0,97.0,0.0,0.1,0.0,0.0,14133,14133,6500,21624,,85.6,0.0,58.0,16100,21721,25113
003122,United Theological Seminary,Dayton,OH,45426-2308,www.united.edu/,Private,Suburb,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002386,United Theological Seminary of the Twin Cities,St. Paul,MN,55114,https://www.unitedseminary.edu/,Private,City,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022429,United Tribes Technical College,Bismarck,ND,58504,https://uttc.edu/,Private,Suburb,33,,,,,,,,,,,,,,532,,12,34.6,65.4,1.9,0.6,0.2,0.2,0.8,4252,4252,2010,12498,,75.1,0.0,20.1,16100,19395,25292
006858,Unity Environmental University,New Gloucester,ME,04260,https://unity.edu/,Private,Rural,20,81.8,,,,,,,,,,,,,5619,42.0,36,21.9,78.1,69.8,5.7,12.4,1.0,4.8,12640,12640,18217,20915,25000,59.2,51.6,54.6,27800,36959,37852
008221,Universal Technical Institute of Arizona Inc,Avondale,AZ,85323,www.uti.edu/,For-Profit,Suburb,11,,,,,,,,,,,,,,1791,,38,93.7,6.3,36.7,3.2,36.9,3.1,11.1,,,27139,,13124,44.4,60.2,,37000,52777,52873
023620,Universal Technical Institute of Texas Inc.,Houston,TX,77073,www.uti.edu/,For-Profit,City,-2,,,,,,,,,,,,,,1823,,33,93.5,6.5,20.5,15.7,51.1,1.8,4.5,,,20819,,14267,55.9,59.7,,38700,49933,51222
005019,Universidad Adventista de las Antillas,Mayaguez,PR,00680-0000,https://www.uaa.edu/,Private,Suburb,20,100.0,,,,,,,,,,,,,769,76.1,18,41.1,58.9,1.0,1.0,93.5,0.0,0.0,8050,8050,8471,14855,15750,80.4,24.5,44.5,22200,27980,28465
003941,Universidad Ana G. Mendez-Carolina Campus,Carolina,PR,00985-0985,uagm.edu/,Private,Suburb,18,,,,,,,,,,,,,,4383,69.9,23,39.9,60.1,0.0,0.0,100.0,0.0,0.0,6920,6920,7569,13837,14500,69.9,30.1,35.6,19300,23001,24328
025875,Universidad Ana G. Mendez-Cupey Campus,San Juan,PR,00928,uagm.edu/,Private,City,18,,,,,,,,,,,,,,4579,70.4,21,33.1,66.9,0.0,0.0,100.0,0.0,0.0,6920,6920,7559,14154,14250,68.8,36.0,32.6,19700,23190,24490
011719,Universidad Ana G. Mendez-Gurabo Campus,Gurabo,PR,00778-3030,uagm.edu/,Private,Suburb,17,,,,,,,,,,,,,,7666,75.1,26,40.1,60.0,0.0,0.0,100.0,0.0,0.0,6920,6920,7668,14081,13448,82.7,26.9,31.4,20000,24615,26223
005022,Universidad Central de Bayamon,Bayamón,PR,00960-1725,ucb.edu.pr/,Private,City,20,86.4,,,,,,,,,,,,,594,79.7,14,34.7,65.3,0.0,0.0,99.5,0.0,0.0,5986,5986,4285,11164,9393,83.3,15.4,35.0,18900,20714,25021
003937,Universidad del Sagrado Corazon,Santurce,PR,00907,www.sagrado.edu/,Private,City,19,53.4,,,,,,,,,,,,,4042,79.1,21,35.0,65.0,0.1,0.1,99.7,0.1,0.0,6360,6360,13024,19550,16250,70.8,21.9,41.7,23000,27091,31754
035313,Universidad Pentecostal Mizpa,Rio Piedras,PR,00928,mizpa.edu/,Private,City,24,,,,,,,,,,,,,,138,0.0,10,59.4,40.6,0.0,0.0,100.0,0.0,0.0,4220,4220,5607,12652,,57.9,0.0,9.1,21900,21015,21410
021000,Universidad Politecnica de Puerto Rico,Hato Rey,PR,00919,www.pupr.edu/,Private,City,19,,,,,,,,,,,,,,3791,77.4,17,71.1,28.9,0.2,0.1,99.5,0.1,0.0,9810,9810,16338,21894,22564,62.3,34.1,21.9,26600,41112,47540
023355,Universidad Teologica del Caribe,Trujillo Alto,PR,00978-0901,utcpr.edu/,Private,Suburb,24,,,,,,,,,,,,,,192,100.0,3,58.3,41.7,0.0,0.0,100.0,0.0,0.0,6660,6660,11987,14285,12050,58.4,44.1,31.9,,17810,23536
002835,University at Albany,Albany,NY,12222,www.albany.edu/,Public,City,15,69.9,,,,,,,,,,,26,,12100,83.3,17,46.2,53.8,38.7,23.4,19.1,9.7,4.0,10408,28998,18486,28490,19500,42.1,52.4,64.7,41000,60335,67979
002837,University at Buffalo,Buffalo,NY,14260-1660,https://www.buffalo.edu/,Public,Suburb,15,69.3,1210,1380,610,700,600,680,1298,1210-1380,27,32,28,27-32,20284,84.5,11,53.8,46.2,45.0,9.0,8.8,17.8,3.3,10782,30572,20470,29043,19000,32.3,40.9,73.5,46100,63080,70814
025590,University of Advancing Technology,Tempe,AZ,85283,https://www.uat.edu/,For-Profit,City,22,95.4,,,,,,,,,,,,,892,78.6,14,77.6,22.4,47.0,13.7,17.7,2.7,7.7,19430,19430,20913,31353,28812,57.7,76.1,42.0,40500,41451,50719
003123,University of Akron Main Campus,Akron,OH,44325-2102,www.uakron.edu/,Public,City,16,70.9,950,1190,470,600,480,590,1088,950-1190,18,25,,18-25,10011,73.0,16,52.7,47.3,69.0,13.1,3.9,4.5,5.0,12799,17239,14981,24555,23250,28.9,35.0,48.0,33900,43166,46600
001052,University of Alabama at Birmingham,Birmingham,AL,35294-0110,https://www.uab.edu/,Public,City,15,88.4,1130,1400,560,700,570,700,1251,1130-1400,22,30,27,22-30,12118,82.0,18,37.4,62.6,48.3,26.6,7.8,9.2,5.1,8832,21864,17727,27826,22300,33.2,41.0,63.4,39400,51431,54501
001055,University of Alabama in Huntsville,Huntsville,AL,35899,www.uah.edu/,Public,City,15,74.2,1195,1440,600,740,595,700,1321,1195-1440,25,31,28,25-31,6650,80.5,17,61.0,39.0,69.4,9.1,7.2,4.2,5.1,11770,24662,19880,27098,20705,22.5,33.9,62.4,40300,61771,61767
011462,University of Alaska Anchorage,Anchorage,AK,99508,www.uaa.alaska.edu/,Public,City,18,66.5,,,,,,,,,,,,,6916,71.7,12,40.4,59.6,48.6,3.7,11.3,12.5,11.6,7566,21693,13780,21848,20210,19.1,14.9,29.4,41500,45334,51871
001063,University of Alaska Fairbanks,Fairbanks,AK,99775,www.uaf.edu/,Public,City,16,,,,,,,,,,,,22,,4027,72.1,12,39.2,60.8,53.1,3.4,9.8,3.1,10.7,8640,22752,9634,21182,20291,22.4,17.6,35.3,36500,46319,48866
001083,University of Arizona,Tucson,AZ,85721-0066,https://www.arizona.edu/,Public,City,15,85.7,1160,1420,580,720,580,700,1261,1160-1420,21,30,25,21-30,40769,87.7,19,44.3,55.7,47.2,4.3,27.6,5.0,5.0,13626,41095,15960,28543,19620,26.2,27.0,66.9,41800,55966,59979
001108,University of Arkansas,Fayetteville,AR,72701,https://www.uark.edu/,Public,City,15,71.7,1050,1220,520,600,530,620,1174,1050-1220,21,28,25,21-28,27312,86.5,20,44.0,56.0,74.6,4.0,11.0,2.9,4.6,9748,28772,17525,26161,21500,17.3,34.1,69.6,40900,54333,58191
001101,University of Arkansas at Little Rock,Little Rock,AR,72204,ualr.edu/www/,Public,City,16,57.7,890,1170,440,600,450,570,1049,890-1170,18,23,22,18-23,4740,71.5,11,36.1,63.9,50.0,26.2,3.0,1.9,14.3,8455,19210,16136,21013,22000,41.0,37.6,41.7,34600,42786,45265
001086,University of Arkansas at Pine Bluff,Pine Bluff,AR,71601,www.uapb.edu/,Public,Town,22,57.5,880,1048,450,520,430,528,916,880-1048,14,18,16,14-18,1899,64.5,13,44.7,55.3,2.6,89.9,2.6,0.3,1.9,9019,17029,11679,20907,24202,66.9,58.5,40.6,23900,33831,35550
001109,University of Arkansas for Medical Sciences,Little Rock,AR,72205-7199,https://www.uams.edu/,Public,City,27,,,,,,,,,,,,,,1361,,15,16.0,84.0,60.3,10.6,9.9,8.5,4.0,,,,,14000,26.9,35.7,,68000,71116,73827
041223,University of Arkansas Grantham,LIttle Rock,AR,72207,https://www.uagrantham.edu/,Public,City,18,,,,,,,,,,,,,,3202,23.7,20,35.9,64.1,44.4,31.9,8.2,1.1,3.2,8280,8280,9325,14752,21956,62.2,63.7,24.5,,33429,63496
001110,University of Arkansas-Fort Smith,Fort Smith,AR,72913-3649,https://uafs.edu/,Public,City,22,81.5,,,,,,,1050,,18,23,,18-23,4133,71.6,20,38.8,61.2,57.8,3.9,19.1,4.9,10.7,6906,13770,10097,18052,18250,39.1,28.2,39.5,30700,37858,41102
002102,University of Baltimore,Baltimore,MD,21201-5720,www.ubalt.edu/,Public,City,18,85.5,1010,1110,480,530,530,580,1060,1010-1110,,,19,,1276,65.4,10,41.3,58.7,26.1,49.9,8.5,4.2,4.9,9772,23490,17546,27477,23250,43.2,40.0,39.2,45100,55807,61335
001416,University of Bridgeport,Bridgeport,CT,06604-5620,www.bridgeport.edu/,Private,City,17,64.3,880,1115,410,530,470,585,985,880-1115,,,,,1450,62.9,16,29.5,70.5,25.3,32.6,30.6,4.5,0.5,35760,35760,24786,52786,25750,51.7,72.5,47.5,35600,49288,50323
003947,University of California College of the Law-San Francisco,San Francisco,CA,94102-4978,https://www.uclawsf.edu/,Public,City,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100800,,
001312,University of California-Berkeley,Berkeley,CA,94720,www.berkeley.edu/,Public,City,15,11.7,,,,,,,,,,,,,33073,96.8,18,44.1,55.9,19.5,2.1,21.8,35.2,6.2,14850,45627,14979,42708,13000,27.3,18.2,93.5,57600,84865,92446
001313,University of California-Davis,Davis,CA,95616-8678,ucdavis.edu/,Public,Suburb,15,41.6,,,,,,,,,,,,,31777,93.4,21,40.8,59.2,20.5,1.7,24.6,31.3,6.3,15247,46024,15288,38067,13000,30.8,23.2,85.7,45300,71209,80838
001314,University of California-Irvine,Irvine,CA,92697,www.uci.edu/,Public,City,15,25.6,,,,,,,,,,,,,29494,93.8,18,44.1,55.9,12.9,1.9,26.2,38.6,6.4,14237,45014,12840,36121,15000,37.3,21.8,86.3,44300,67970,80735
001315,University of California-Los Angeles,Los Angeles,CA,90095-1405,www.ucla.edu/,Public,City,15,8.7,,,,,,,,,,,,,33040,96.8,18,39.0,61.1,25.1,3.3,23.2,29.9,7.5,13747,44524,14013,36643,14000,27.1,20.7,92.6,52000,72864,82511
041271,University of California-Merced,Merced,CA,95343-5603,ucmerced.edu/,Public,Suburb,16,39.2,,,,,,,,,,,,,8372,83.1,21,52.5,47.5,8.9,4.9,57.7,22.4,4.4,14167,44944,12744,37098,16144,59.0,31.4,68.3,42500,56207,64368
001316,University of California-Riverside,Riverside,CA,92521,www.ucr.edu/,Public,City,15,63.3,,,,,,,,,,,,,22644,88.2,23,47.8,52.2,10.5,3.4,40.1,35.8,4.7,14170,44947,13707,34975,17500,46.7,32.8,76.3,36800,59554,67699
001317,University of California-San Diego,La Jolla,CA,92093,www.ucsd.edu/,Public,City,15,24.5,,,,,,,,,,,,,33787,93.9,19,46.2,53.8,18.2,1.8,25.3,34.3,6.3,15265,46042,11750,36325,15500,32.9,24.1,87.7,48200,77893,84943
001319,University of California-San Francisco,San Francisco,CA,94143-0244,ucsf.edu/,Public,City,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105400,,
001320,University of California-Santa Barbara,Santa Barbara,CA,93106,www.ucsb.edu/,Public,Suburb,15,27.8,,,,,,,,,,,,,23205,91.9,17,43.0,57.0,31.7,2.0,26.0,18.7,8.8,14965,45742,13825,36776,13993,28.0,20.2,85.5,42800,68092,74915
001321,University of California-Santa Cruz,Santa Cruz,CA,95064-1011,www.ucsc.edu/,Public,City,15,62.5,,,,,,,,,,,,,17812,89.7,22,48.4,51.6,30.8,1.9,28.5,24.6,8.5,14560,45337,16607,38649,16666,31.8,29.4,75.7,38400,59302,68396
001092,University of Central Arkansas,Conway,AR,72035-0001,www.uca.edu/,Public,City,17,90.5,940,1120,450,550,490,570,1117,940-1120,19,25,23,19-25,7426,73.4,14,38.3,61.7,64.8,16.7,7.7,2.2,5.0,10118,17258,16775,24265,20346,37.3,41.7,51.7,32600,42426,45938
003954,University of Central Florida,Orlando,FL,32816,https://www.ucf.edu/,Public,Suburb,15,39.5,1190,1350,580,670,610,680,1277,1190-1350,25,29,28,25-29,59095,92.2,29,45.7,54.3,43.5,9.2,30.8,7.7,4.8,6368,22467,10650,22819,18190,33.4,24.2,75.4,39900,52921,58308
002454,University of Central Missouri,Warrensburg,MO,64093,https://www.ucmo.edu/,Public,Town,18,68.6,,,,,,,1090,,18,24,,18-24,5653,70.4,19,46.7,53.3,75.7,8.7,6.9,1.2,4.7,9739,18064,15336,22086,21000,25.7,36.2,51.0,35100,45855,49560
003152,University of Central Oklahoma,Edmond,OK,73034,https://www.uco.edu/,Public,Suburb,18,81.8,,,,,,,1050,,17,24,21,17-24,10132,65.5,17,37.7,62.3,51.9,8.2,15.3,4.7,11.7,8522,19409,18990,25913,21000,35.5,34.8,36.4,36900,44951,48351
003818,University of Charleston,Charleston,WV,25304,www.ucwv.edu/,Private,City,17,64.5,,,,,,,,,,,,,2083,69.1,15,61.4,38.6,66.3,8.6,8.1,1.2,4.6,32842,32842,22012,44031,19500,28.6,33.7,44.2,39100,49711,55774
001774,University of Chicago,Chicago,IL,60637,www.uchicago.edu/,Private,City,15,4.8,1510,1570,770,800,740,770,1554,1510-1570,34,35,34,34-35,7540,99.4,5,53.4,46.6,30.9,7.0,17.1,19.7,7.1,66939,66939,18967,86856,15000,14.5,5.1,95.2,72100,87164,91885
003125,University of Cincinnati-Main Campus,Cincinnati,OH,45221-0063,www.uc.edu/,Public,City,15,87.7,1150,1360,570,690,580,670,1281,1150-1360,24,29,27,24-29,29094,85.7,19,49.7,50.3,70.5,8.4,4.6,5.5,4.5,13570,30582,23156,28783,21250,17.6,38.8,71.8,39600,52188,54810
001370,University of Colorado Boulder,Boulder,CO,80309-0017,https://www.colorado.edu/,Public,City,15,83.3,1230,1420,610,720,620,700,1353,1230-1420,28,33,28,28-33,31578,89.2,19,53.3,46.7,67.8,1.8,13.5,6.2,6.7,16430,41943,21480,33466,19500,14.8,24.4,74.9,42700,64625,69738
004509,University of Colorado Colorado Springs,Colorado Springs,CO,80918,https://www.uccs.edu/,Public,City,16,96.6,1020,1240,500,610,520,630,1140,1020-1240,21,28,,21-28,8870,67.1,15,48.3,51.7,59.6,5.2,20.5,3.8,7.5,9712,20492,16431,23713,20000,26.2,35.1,43.9,37300,52312,54659
004508,University of Colorado Denver/Anschutz Medical Campus,Denver,CO,80217-3364,www.ucdenver.edu/,Public,City,15,77.8,980,1220,480,600,500,620,1119,980-1220,21,27,25,21-27,10686,71.5,16,44.0,56.0,37.9,6.8,27.7,10.7,5.6,10017,28209,19133,23369,20500,25.8,25.1,45.6,48700,59654,64270
001417,University of Connecticut,Storrs,CT,06269,https://uconn.edu/,Public,Town,15,53.9,1210,1420,600,720,610,700,1338,1210-1420,29,33,30,29-33,19147,91.4,16,46.0,54.0,50.3,7.3,16.1,13.0,4.6,20366,43034,22886,36572,21500,24.2,40.5,83.5,49800,69005,73997
003651,University of Dallas,Irving,TX,75062-4736,https://udallas.edu/,Private,City,18,54.2,1170,1370,570,660,600,710,1284,1170-1370,25,32,28,25-32,1403,80.7,11,44.7,55.3,56.4,3.1,27.9,7.3,1.8,50880,50880,25470,64752,23117,26.4,46.9,69.9,37400,55859,58285
003127,University of Dayton,Dayton,OH,45469,https://udayton.edu/,Private,City,16,61.7,1195,1370,595,690,600,680,1313,1195-1370,26,31,26,26-31,8099,88.8,15,52.2,47.8,79.5,5.2,6.6,1.7,3.4,47600,47600,31236,64310,23250,15.5,42.3,81.4,48300,69652,75537
001431,University of Delaware,Newark,DE,19716,www.udel.edu/,Public,Suburb,15,65.1,1200,1360,590,680,610,680,1297,1200-1360,27,31,29,27-31,18812,90.1,15,40.1,59.9,67.4,6.4,9.9,5.5,5.2,16080,39720,16931,29347,24572,15.7,48.1,79.2,48100,69215,72950
001371,University of Denver,Denver,CO,80208,www.du.edu/,Private,City,15,71.2,1240,1410,610,700,630,710,1344,1240-1410,29,32,29,29-32,6059,87.7,10,44.9,55.1,68.0,2.8,13.7,3.8,6.3,59340,59340,36037,75020,21844,14.7,30.1,77.7,49000,63910,71155
002323,University of Detroit Mercy,Detroit,MI,48221-3038,https://www.udmercy.edu/,Private,City,17,80.1,1020,1260,510,630,510,630,1136,1020-1260,22,28,26,22-28,2289,82.5,12,36.3,63.7,53.5,10.9,9.3,7.2,2.1,32300,32300,16179,40069,23250,25.1,30.6,70.5,47000,67682,71030
001891,University of Dubuque,Dubuque,IA,52001,www.dbq.edu/,Private,City,19,86.9,950,1160,480,580,470,580,1119,950-1160,19,25,,19-25,1473,71.4,11,59.3,40.7,70.1,9.6,5.5,1.1,1.2,40065,40065,23250,51060,25750,40.4,70.2,40.2,35300,51123,51190
039953,University of East-West Medicine,Sunnyvale,CA,94085-3922,www.uewm.edu/,For-Profit,City,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001795,University of Evansville,Evansville,IN,47722,https://www.evansville.edu/,Private,City,19,77.6,,,,,,,,,,,26,,1477,77.5,10,38.8,61.2,72.4,4.5,6.0,3.5,4.7,42676,42676,20230,56068,24606,23.0,43.6,67.8,40700,51634,53770
001535,University of Florida,Gainesville,FL,32611,https://www.ufl.edu/,Public,City,15,24.0,1300,1480,650,750,650,730,1397,1300-1480,28,33,31,28-33,34102,97.1,16,44.5,55.5,50.0,5.1,24.2,11.9,4.9,6381,28659,6351,21719,15000,22.0,11.9,90.7,47700,65342,71588
041563,University of Fort Lauderdale,Lauderhill,FL,33313,uftl.edu/,Private,Suburb,32,,,,,,,,,,,,,,259,,10,75.3,24.7,22.4,40.5,30.5,0.0,2.3,9810,9810,15245,20726,,58.1,36.8,,,,38062
001598,University of Georgia,Athens,GA,30602,www.uga.edu/,Public,City,15,37.2,1160,1390,570,700,590,690,1301,1160-1390,25,32,31,25-32,31310,94.5,17,42.2,57.8,67.0,6.0,7.6,12.8,4.2,11180,30220,13816,27436,18500,17.2,21.6,87.6,45200,63005,68726
003935,University of Guam,Mangilao,GU,96923,https://www.uog.edu/,Public,Suburb,19,,,,,,,,,,,,,,2573,75.6,14,42.0,58.0,1.8,0.4,0.7,47.9,1.6,6110,11414,9424,15155,16786,31.1,12.0,39.9,25700,32228,35946
001422,University of Hartford,West Hartford,CT,06117-1599,www.hartford.edu/,Private,City,17,83.0,1100,1280,540,630,560,650,1207,1100-1280,25,32,26,25-32,4032,78.8,11,43.2,56.8,51.1,16.4,17.3,3.9,2.1,47647,47647,29558,62273,27000,29.8,64.4,57.6,40300,51616,60823
001611,University of Hawaii at Hilo,Hilo,HI,96720-4091,https://hilo.hawaii.edu/,Public,,17,89.8,898,1110,420,540,478,570,1025,898-1110,15,22,19,15-22,2260,69.8,12,37.2,62.8,20.1,1.4,16.6,13.3,35.1,7838,20798,12063,20914,20500,39.5,29.8,42.0,31700,41883,47856
001610,University of Hawaii at Manoa,Honolulu,HI,96822-2217,https://manoa.hawaii.edu/,Public,City,15,69.7,1020,1240,480,600,540,640,1157,1020-1240,20,27,24,20-27,14306,74.8,14,40.5,59.5,20.9,1.5,14.0,32.6,24.6,12186,34218,13181,23832,18500,24.5,27.4,62.5,39000,52625,57624
001615,University of Hawaii Maui College,Kahului,HI,96732-1617,maui.hawaii.edu/,Public,City,14,,,,,,,,,,,,,,1635,50.0,14,33.7,66.3,13.2,1.4,14.8,31.7,29.2,3284,8420,9421,16225,13040,21.8,2.8,27.1,30600,32572,34453
